# period (s)    DM              RA (J2000, deg) Dec (J2000, deg)
0.4728340	2.00E+02	148.5251670	-54.5148610
0.8621180	1.57E+02	148.8729170	-53.0713060
0.2035570	2.26E+02	149.4833750	-54.5344170
0.6700860	9.27E+01	149.8594170	-48.1631940
0.2556770	7.28E+01	150.1172540	-51.8328110
1.6611770	1.59E+02	150.2858330	-55.9833890
7.7336400	1.13E+02	150.3842920	-59.6549440
1.4365830	1.30E+02	150.4082500	-55.1185280
0.7775010	4.26E+02	150.7412500	-55.9936110
0.3070720	9.81E+01	150.8399170	-47.7838890
0.8357970	1.96E+02	151.6525000	-63.1947780
0.0052560	9.02E+00	153.1393070	53.1173860
2.5179450	2.25E+01	153.1405270	-23.6395610
0.8199110	3.84E+02	153.2020830	-58.9611110
2.1335910	2.94E+02	153.2287500	-58.5071110
0.4429010	3.80E+02	153.3827250	-59.5740830
0.1398820	2.79E+02	153.9081670	-57.3202220
0.0878340	2.52E+02	154.0504170	-58.3169860
0.1073860	3.94E+02	154.0881670	-58.9533610
0.7695840	6.68E+01	154.1300000	-53.7538330
0.5034590	4.39E+02	154.3035830	-56.3585280
1.8046950	4.88E+01	154.6681900	-16.7028160
0.1624990	1.04E+03	154.9672500	-57.8183060
0.1404800	4.45E+02	155.0475000	-60.4352220
1.2383050	8.00E+01	155.0584580	-59.3594440
0.6700260	2.12E+02	155.3534170	-56.0308060
1.6437260	7.14E+02	155.6170830	-58.2250000
0.0164530	1.03E+01	155.7416600	10.0312550
0.0051620	6.49E+00	156.1612020	-7.3219920
0.3064110	5.07E+02	157.7593330	-61.2973890
0.4642080	4.18E+02	158.0291670	-59.1666670
2.4076220	1.39E+02	158.1153750	-52.1023610
1.1505900	5.08E+01	158.5812960	-32.4072170
0.5795770	1.90E+02	158.7628330	-63.7551140
0.5103680	1.37E+02	159.0544710	-49.4393810
0.6619920	7.27E+01	159.5820830	-58.5242170
0.0288520	2.66E+01	159.6122210	0.5454440
1.3863680	3.38E+01	160.4008170	-19.7037810
1.1708590	3.07E+02	160.5025420	-55.3515280
0.2886020	4.49E+02	160.9803750	-61.2807780
0.0074740	5.82E+01	161.4591230	-45.1650400
